name,rating,price,transactions,id,alias,image_url,is_closed,url,review_count,categories,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
Father’s Office,3.5,$$,['pickup'],QGWk082jQPTOnMJHF9IPYg,father-s-office-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/GHU5DcCzimnmWR09nmQKcA/o.jpg,False,https://www.yelp.com/biz/father-s-office-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,158,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}]",13107362224.0,(310) 736-2224,8131.410138060611,34.04727,-118.2348098,905 E 2nd St,,,Los Angeles,90012,US,CA,"['905 E 2nd St', 'Los Angeles, CA 90012']"
Cafe Los Feliz,4.0,$$,['pickup'],FPBsEp6Ecp_JE7KD5NsDeA,cafe-los-feliz-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/SkxOHK4G2oJkNaHMRr2aTw/o.jpg,False,https://www.yelp.com/biz/cafe-los-feliz-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1421,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",13236647111.0,(323) 664-7111,6277.127153971757,34.11055,-118.28726,2118 Hillhurst Ave,,,Los Angeles,90027,US,CA,"['2118 Hillhurst Ave', 'Los Angeles, CA 90027']"
Rice & Nori,4.5,$,"['delivery', 'pickup']",g5s8qBx7_uUU-3pALdvCMQ,rice-and-nori-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/STo1-XmOUQrUXotR3V3eiw/o.jpg,False,https://www.yelp.com/biz/rice-and-nori-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,723,"[{'alias': 'japanese', 'title': 'Japanese'}]",12136283114.0,(213) 628-3114,7389.769663147236,34.050052,-118.242365551451,123 Astronaut E S Onizuka St,Ste 103,,Los Angeles,90012,US,CA,"['123 Astronaut E S Onizuka St', 'Ste 103', 'Los Angeles, CA 90012']"
Pi La,4.5,$$,"['pickup', 'delivery']",n3ZoyeI0jv0Mpkh92Dxu8Q,pi-la-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/McyrRWlnuJQBYxAHTWg61A/o.jpg,False,https://www.yelp.com/biz/pi-la-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,112,"[{'alias': 'pizza', 'title': 'Pizza'}]",+12132212433,(213) 221-2433,6910.817371194366,34.04855,-118.24806,124 W 4th St,,,Los Angeles,90013,US,CA,"['124 W 4th St', 'Los Angeles, CA 90013']"
The Penthouse at Mastro's,4.0,$$$$,['delivery'],oZn4oaOKOI-HcUGecfG4Vw,the-penthouse-at-mastros-beverly-hills,https://s3-media2.fl.yelpcdn.com/bphoto/-zlW4kdNxHuyD8Rv8VQTMg/o.jpg,False,https://www.yelp.com/biz/the-penthouse-at-mastros-beverly-hills?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,5025,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'lounges', 'title': 'Lounges'}]",+13108888782,(310) 888-8782,7187.012774015582,34.0688094,-118.3988906,246 N Canon Dr,Fl 3,,Beverly Hills,90210,US,CA,"['246 N Canon Dr', 'Fl 3', 'Beverly Hills, CA 90210']"
Wah Gwaan Jamaican Kitchen & Bar,4.0,$$,"['delivery', 'pickup']",GLSKTOOmEvAUVVPfDnYygw,wah-gwaan-jamaican-kitchen-and-bar-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/5MoK5uYz_gaWku7XOWE96g/o.jpg,False,https://www.yelp.com/biz/wah-gwaan-jamaican-kitchen-and-bar-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,102,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bars', 'title': 'Bars'}]",+13234032050,(323) 403-2050,6525.599362214127,34.00371019539533,-118.33236306718446,4371 Crenshaw Blvd,Unit A,,Los Angeles,90008,US,CA,"['4371 Crenshaw Blvd', 'Unit A', 'Los Angeles, CA 90008']"
Shintaro Sushi,4.0,$$,"['delivery', 'pickup']",0z01cdjtl54ksjzKUMgd_w,shintaro-sushi-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/cyIwUvhSHWAskRCzTwaH2g/o.jpg,False,https://www.yelp.com/biz/shintaro-sushi-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,587,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",+13238826524,(323) 882-6524,5095.870255702642,34.10551,-118.33701,1900 N Highland Ave,Ste 5,,Los Angeles,90068,US,CA,"['1900 N Highland Ave', 'Ste 5', 'Los Angeles, CA 90068']"
Son of a Gun,4.0,$$$,['delivery'],rJDsg0rZfuT0tsXbDaxRgA,son-of-a-gun-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/bI0ZVSLw3rDePuNw3VNBTA/o.jpg,False,https://www.yelp.com/biz/son-of-a-gun-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,1867,"[{'alias': 'seafood', 'title': 'Seafood'}]",+13237829033,(323) 782-9033,4869.865947912385,34.072706,-118.37251,8370 W 3rd St,,,Los Angeles,90048,US,CA,"['8370 W 3rd St', 'Los Angeles, CA 90048']"
La Pupusa Urban Eatery,4.5,$$,"['delivery', 'pickup']",cywwDn2SYCoef0PUYOXygw,la-pupusa-urban-eatery-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/L2FX2aLQDvV5Z9a38klH6g/o.jpg,False,https://www.yelp.com/biz/la-pupusa-urban-eatery-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,416,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",+12137494573,(213) 749-4573,4522.219766500321,34.03876,-118.28075,1051 W Washington Blvd,Ste G,,Los Angeles,90015,US,CA,"['1051 W Washington Blvd', 'Ste G', 'Los Angeles, CA 90015']"
Larchmont Bungalow Cafe,4.0,$$,"['delivery', 'pickup']",puo151bPwqvTl46LYZyOsA,larchmont-bungalow-cafe-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/v03QM-GULY7relUNgn2-Jg/o.jpg,False,https://www.yelp.com/biz/larchmont-bungalow-cafe-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,678,"[{'alias': 'cafes', 'title': 'Cafes'}]",+12139085301,(213) 908-5301,5545.113382435778,34.07718,-118.26406,2110 Sunset Blvd,Ste N,,Los Angeles,90026,US,CA,"['2110 Sunset Blvd', 'Ste N', 'Los Angeles, CA 90026']"
Mizlala Sycamore,4.0,$$,"['delivery', 'pickup']",zD0Y5_YfUNWhoX315Wc-og,mizlala-sycamore-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/JYsm7xqPki4s3QeRppjAmA/o.jpg,False,https://www.yelp.com/biz/mizlala-sycamore-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,122,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",+13233476292,(323) 347-6292,3592.953694436127,34.08900061142269,-118.34217549786862,7007 W Romaine St,Ste 103,,Los Angeles,90038,US,CA,"['7007 W Romaine St', 'Ste 103', 'Los Angeles, CA 90038']"
Charcoal Sunset,4.5,,[],jfYwETXpNcF0_VKQI9jzmg,charcoal-sunset-west-hollywood,https://s3-media4.fl.yelpcdn.com/bphoto/-ql02xErb0e--dhsvA8e4Q/o.jpg,False,https://www.yelp.com/biz/charcoal-sunset-west-hollywood?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,35,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'steak', 'title': 'Steakhouses'}]",+14242884671,(424) 288-4671,6895.035286611824,34.0900365,-118.3879207,9000 Sunset Blvd,,,West Hollywood,90069,US,CA,"['9000 Sunset Blvd', 'West Hollywood, CA 90069']"
Yunomi Handroll,5.0,,[],rp6ekJSY9iaCnnuPhyWedg,yunomi-handroll-culver-city-2,https://s3-media4.fl.yelpcdn.com/bphoto/jTe3pU07WQUlUdh5Wg1xww/o.jpg,False,https://www.yelp.com/biz/yunomi-handroll-culver-city-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,12,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",+14244343927,(424) 434-3927,7824.708558942262,34.024296250808625,-118.39329090379444,9300 Culver Blvd,Ste 116,,Culver City,90232,US,CA,"['9300 Culver Blvd', 'Ste 116', 'Culver City, CA 90232']"
El Zarape Vine,4.5,,"['delivery', 'pickup']",neJYe_OQ6jv5sy-myluwIg,el-zarape-vine-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/r4Cb1HpVxnf1n9uXKnBL_g/o.jpg,False,https://www.yelp.com/biz/el-zarape-vine-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,63,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",+13236882050,(323) 688-2050,3834.828056800212,34.09590244541757,-118.3265098,1358 Vine St,,,Los Angeles,90028,US,CA,"['1358 Vine St', 'Los Angeles, CA 90028']"
Fei Xiang Gong,4.5,$$,"['delivery', 'pickup']",0stUvaDK5l0bW7tGb7_hgQ,fei-xiang-gong-los-angeles-10,https://s3-media4.fl.yelpcdn.com/bphoto/xETE8FEDB3DRQVpwKuLbGw/o.jpg,False,https://www.yelp.com/biz/fei-xiang-gong-los-angeles-10?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,142,"[{'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'korean', 'title': 'Korean'}]",+12133185588,(213) 318-5588,1311.532884434322,34.06737,-118.30892,356 S Western Ave,Ste 203,,Los Angeles,90020,US,CA,"['356 S Western Ave', 'Ste 203', 'Los Angeles, CA 90020']"
Juliet,4.0,$$$,[],kBJdl7y-MALnpKwU_HcYkA,juliet-culver-city-2,https://s3-media2.fl.yelpcdn.com/bphoto/60Ht2ZKO0WtF58XteyMjqQ/o.jpg,False,https://www.yelp.com/biz/juliet-culver-city-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,165,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",+13106435853,(310) 643-5853,7334.880436476428,34.0264952086667,-118.38868056011874,8888 Washington Blvd,,,Culver City,90232,US,CA,"['8888 Washington Blvd', 'Culver City, CA 90232']"
CAVA,4.0,$$,['delivery'],m_Mb47u9F_G8NR0Fmg6GRg,cava-los-angeles-4,https://s3-media1.fl.yelpcdn.com/bphoto/cpYEplZg_S2k_DhOhLMvsQ/o.jpg,False,https://www.yelp.com/biz/cava-los-angeles-4?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,390,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'salad', 'title': 'Salad'}]",+12132129838,(213) 212-9838,5289.375630546842,34.02513344053106,-118.28459904869304,3201 S Hoover St,Ste 1840,,Los Angeles,90089,US,CA,"['3201 S Hoover St', 'Ste 1840', 'Los Angeles, CA 90089']"
Hind,5.0,,[],85iej2eeYyx7aCkGuTrOAA,hind-west-hollywood,https://s3-media2.fl.yelpcdn.com/bphoto/QECYGUjGRp8Mjs-T73V-0A/o.jpg,False,https://www.yelp.com/biz/hind-west-hollywood?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,4,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'markets', 'title': 'Fruits & Veggies'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",+13233006621,(323) 300-6621,4649.198347714473,34.09103356377345,-118.3572926,7717 Santa Monica Blvd,,,West Hollywood,90046,US,CA,"['7717 Santa Monica Blvd', 'West Hollywood, CA 90046']"
Nic's on Beverly,4.5,$$$,"['delivery', 'pickup']",2EnYyy0Vh8Ump4CRfdRx3g,nics-on-beverly-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/qHn4Ml00Oe-RiBV-JiTaCw/o.jpg,False,https://www.yelp.com/biz/nics-on-beverly-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,781,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",+13237465130,(323) 746-5130,4731.651688458472,34.07623,-118.36952,8265 Beverly Blvd,,,Los Angeles,90048,US,CA,"['8265 Beverly Blvd', 'Los Angeles, CA 90048']"
Mona Pasta Bar,4.5,,['restaurant_reservation'],f6yiLmMHzKfYNzdhD8uGig,mona-pasta-bar-los-angeles-2,https://s3-media3.fl.yelpcdn.com/bphoto/CKe5k9lsEWQtoldNiEF4RA/o.jpg,False,https://www.yelp.com/biz/mona-pasta-bar-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,51,"[{'alias': 'italian', 'title': 'Italian'}]",+12138140094,(213) 814-0094,6471.625005910228,34.041982,-118.255175,111 W 9th St,,,Los Angeles,90015,US,CA,"['111 W 9th St', 'Los Angeles, CA 90015']"
Gengis Khan,4.0,,"['delivery', 'pickup']",mobZnlSX7HfToSyfe4TV8Q,gengis-khan-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/W3uO3f5aqNdeTWYXqGu6sw/o.jpg,False,https://www.yelp.com/biz/gengis-khan-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,65,"[{'alias': 'mongolian', 'title': 'Mongolian'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",+13104478693,(310) 447-8693,2542.7877556775334,34.08217,-118.30929,615 N Western Ave,,,Los Angeles,90004,US,CA,"['615 N Western Ave', 'Los Angeles, CA 90004']"
Bodega Park,4.5,$$,[],l6eEaR8LMTPjSG4aTpxUxg,bodega-park-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/qv_O6I6Au51uBy6_zJ5-ag/o.jpg,False,https://www.yelp.com/biz/bodega-park-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,219,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'cafes', 'title': 'Cafes'}]",,,5005.568541175924,34.08251,-118.27324,2852 W Sunset Blvd,,,Los Angeles,90026,US,CA,"['2852 W Sunset Blvd', 'Los Angeles, CA 90026']"
Palms Thai Restaurant,4.0,$$,['pickup'],7qZBxWisbeVI34gIeNpP1A,palms-thai-restaurant-los-angeles-5,https://s3-media4.fl.yelpcdn.com/bphoto/G_KXisyPmWPEpOHGz41P8w/o.jpg,False,https://www.yelp.com/biz/palms-thai-restaurant-los-angeles-5?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,3096,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'bbq', 'title': 'Barbeque'}]",+13234625073,(323) 462-5073,4397.076447159845,34.10114,-118.318459,5900 Hollywood Blvd,Ste B,,Los Angeles,90028,US,CA,"['5900 Hollywood Blvd', 'Ste B', 'Los Angeles, CA 90028']"
LA Yimone,4.5,$,[],K1Q7DsCpFfPsJRRr4aOFoQ,la-yimone-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/KW_BRMXwU1I4EPgsiOaF3Q/o.jpg,False,https://www.yelp.com/biz/la-yimone-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,39,"[{'alias': 'korean', 'title': 'Korean'}]",+13234643211,(323) 464-3211,1985.8128139842913,34.0764892101288,-118.309097439051,304 N Western Ave,,,Los Angeles,90004,US,CA,"['304 N Western Ave', 'Los Angeles, CA 90004']"
Alta West Adams,3.5,$$,"['delivery', 'pickup']",qX4i4xyc-8Im4PLpJX-L8g,alta-west-adams-los-angeles,https://s3-media3.fl.yelpcdn.com/bphoto/IGGR8b24-2gsqTKfO_tcmw/o.jpg,False,https://www.yelp.com/biz/alta-west-adams-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,781,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'New American'}]",+13235714999,(323) 571-4999,4801.792650581358,34.03270331940081,-118.3599843,5359 W Adams Blvd,,,Los Angeles,90016,US,CA,"['5359 W Adams Blvd', 'Los Angeles, CA 90016']"
The Backyard,3.5,$$,[],_Lk0dfzdBAP2rE7SpvC9nQ,the-backyard-los-angeles-2,https://s3-media2.fl.yelpcdn.com/bphoto/bDobXnRBXVTjg1fZ2Ux9sg/o.jpg,False,https://www.yelp.com/biz/the-backyard-los-angeles-2?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,35,"[{'alias': 'belgian', 'title': 'Belgian'}, {'alias': 'pizza', 'title': 'Pizza'}]",+13238502000,(323) 850-2000,5855.962521864882,34.1123848946893,-118.338532531681,2301 Highland Ave,,Hollywood Bowl,Los Angeles,90068,US,CA,"['2301 Highland Ave', 'Hollywood Bowl', 'Los Angeles, CA 90068']"
Seoulmates,4.5,$$,"['delivery', 'pickup']",ktn9AX_cmEqeEDjqdLynzg,seoulmates-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/crpRD3iRCaPG4o1-KGnB2w/o.jpg,False,https://www.yelp.com/biz/seoulmates-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,203,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",+13234244863,(323) 424-4863,4712.0410313857055,34.072601,-118.370773,8320 W 3rd St,,,Los Angeles,90048,US,CA,"['8320 W 3rd St', 'Los Angeles, CA 90048']"
KazuNori | Mid-Wilshire,4.5,$$,[],vR2LjJP3beB56AuPGSBSJw,kazunori-mid-wilshire-los-angeles,https://s3-media4.fl.yelpcdn.com/bphoto/FSYVq9dvmaswW53FOR4RXQ/o.jpg,False,https://www.yelp.com/biz/kazunori-mid-wilshire-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,323,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",+13236426457,(323) 642-6457,4015.7378825454975,34.06372,-118.36446,6245 Wilshire Blvd,Ste 101,,Los Angeles,90048,US,CA,"['6245 Wilshire Blvd', 'Ste 101', 'Los Angeles, CA 90048']"
Here Fishy Fishy,4.5,$$$,"['delivery', 'restaurant_reservation', 'pickup']",aRgTX91mXajFmQD9qLKJ8w,here-fishy-fishy-los-angeles-4,https://s3-media1.fl.yelpcdn.com/bphoto/jO1V8f7KM5vBy2ePY5Q4tg/o.jpg,False,https://www.yelp.com/biz/here-fishy-fishy-los-angeles-4?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,435,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",+12133185174,(213) 318-5174,1171.514216439317,34.06186,-118.30848,3785 Wilshire Blvd,Ste 107CD,,Los Angeles,90010,US,CA,"['3785 Wilshire Blvd', 'Ste 107CD', 'Los Angeles, CA 90010']"
The Bop,5.0,,"['delivery', 'pickup']",QKnDvexwbYgc7c-30-TUgw,the-bop-los-angeles-3,https://s3-media4.fl.yelpcdn.com/bphoto/_nP3JReUpp1EP5uqxeUr-Q/o.jpg,False,https://www.yelp.com/biz/the-bop-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,103,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}]",+13235923565,(323) 592-3565,4563.682547171415,34.07243,-118.36913,8234 W 3rd St,Ste A,,Los Angeles,90048,US,CA,"['8234 W 3rd St', 'Ste A', 'Los Angeles, CA 90048']"
Jin Chinese Kitchen,4.0,$,"['delivery', 'pickup']",-Z-Je-27YcpaLZTi76wYtg,jin-chinese-kitchen-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/2yotCBKSLlGcN2Q5g_1oyw/o.jpg,False,https://www.yelp.com/biz/jin-chinese-kitchen-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,34,"[{'alias': 'chinese', 'title': 'Chinese'}]",+12132632263,(213) 263-2263,4115.574478360092,34.0508076925021,-118.278640285134,1930 W Olympic Blvd,,,Los Angeles,90006,US,CA,"['1930 W Olympic Blvd', 'Los Angeles, CA 90006']"
M Grill,4.5,$$$$,"['delivery', 'pickup', 'restaurant_reservation']",Wjckf5QPdVQw1ZG82zEarA,m-grill-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/l5h6ip2CUAfXzEnmmAexrA/o.jpg,False,https://www.yelp.com/biz/m-grill-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2601,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",+12133892770,(213) 389-2770,1004.7389853585506,34.06142,-118.310424,3832 Wilshire Blvd,"Fl 2, Ste 202",,Los Angeles,90010,US,CA,"['3832 Wilshire Blvd', 'Fl 2, Ste 202', 'Los Angeles, CA 90010']"
House of the Lasagne,5.0,,"['delivery', 'pickup']",I6qPZFpw6ieOryHugZQ5EA,house-of-the-lasagne-los-angeles,https://s3-media1.fl.yelpcdn.com/bphoto/yM8ANHtkIl_9S1_zG6q8OQ/o.jpg,False,https://www.yelp.com/biz/house-of-the-lasagne-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",+13236728011,(323) 672-8011,4030.776278367788,34.09767,-118.32581,6268 Sunset Blvd,,,Los Angeles,90028,US,CA,"['6268 Sunset Blvd', 'Los Angeles, CA 90028']"
Guisados,4.5,$$,"['delivery', 'pickup']",BDRVlHnK4l0T0ANb7M-Eqg,guisados-los-angeles-3,https://s3-media1.fl.yelpcdn.com/bphoto/JqGxcZ8L2TmRLYRNf59G_g/o.jpg,False,https://www.yelp.com/biz/guisados-los-angeles-3?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2458,"[{'alias': 'mexican', 'title': 'Mexican'}]",+12132507600,(213) 250-7600,6599.312750275324,34.0702395145121,-118.250448424643,1261 W Sunset Blvd,,,Los Angeles,90026,US,CA,"['1261 W Sunset Blvd', 'Los Angeles, CA 90026']"
The Taco Man ,5.0,,['delivery'],empHGIBH7g6KKpFOB6SjsQ,the-taco-man-los-angeles,https://s3-media2.fl.yelpcdn.com/bphoto/TdXcWQ4PUTUXeZ2E0Sjazw/o.jpg,False,https://www.yelp.com/biz/the-taco-man-los-angeles?adjust_creative=FvijjrsqB-7uyvXPT0HCUQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=FvijjrsqB-7uyvXPT0HCUQ,2,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",+13239198226,(323) 919-8226,2544.0591406620324,34.082278202086535,-118.309317,615 N Western Ave,,,Los Angeles,90004,US,CA,"['615 N Western Ave', 'Los Angeles, CA 90004']"
